,avg_sen_len,std_sen_len,TTR,Root TTR,Log TTR,Maas TTR,Msstr,Ma TTR,HDD,MTLD,MTLD MA,MTLD MA Bi,VocD,YulesK,adverb/adjective,adverb/noun,adverb/pronoun,adjective/verb,adjective/pronoun,noun/verb,noun/pronoun,verb/pronoun,content/function,arguments/adjuncts,nmod:poss,flat,case,nsubj,nmod,aux,advmod,cop,"('NOUN', 'PROPN', 'after')","('PROPN', 'PROPN', 'before')","('PROPN', 'PART', 'before')","('PRON', 'NOUN', 'after')","('NOUN', 'ADP', 'after')","('NOUN', 'NOUN', 'before')","('PRON', 'AUX', 'after')","('PRON', 'ADV', 'after')","('PRON', 'ADP', 'after')",det,amod,mark,acl,cc,conj,obl,acl:relcl,obj,advcl,"('NOUN', 'DET', 'after')","('NOUN', 'ADJ', 'after')","('NUM', 'NOUN', 'after')","('NOUN', 'SCONJ', 'after')","('NOUN', 'AUX', 'after')","('NOUN', 'CCONJ', 'after')","('NUM', 'AUX', 'after')","('NUM', 'ADP', 'after')","('NUM', 'NUM', 'before')","('NUM', 'VERB', 'before')","('VERB', 'NOUN', 'before')","('AUX', 'PRON', 'after')","('NOUN', 'AUX', 'before')","('VERB', 'PART', 'after')","('NOUN', 'VERB', 'before')","('PROPN', 'DET', 'after')","('PROPN', 'ADJ', 'after')","('VERB', 'PROPN', 'before')","('NOUN', 'PRON', 'before')","('VERB', 'AUX', 'after')","('VERB', 'SCONJ', 'after')","('VERB', 'NOUN', 'after')","('VERB', 'VERB', 'before')","('NOUN', 'VERB', 'after')",compound,appos,"('NOUN', 'PART', 'after')","('NOUN', 'ADV', 'after')","('NOUN', 'NOUN', 'after')",nummod,"('NOUN', 'NUM', 'after')","('VERB', 'ADV', 'after')","('PROPN', 'ADP', 'after')","('PROPN', 'PROPN', 'after')","('ADV', 'PROPN', 'after')","('ADV', 'NOUN', 'after')","('NOUN', 'PROPN', 'before')","('ADV', 'AUX', 'after')","('VERB', 'PRON', 'after')","('ADV', 'VERB', 'before')",label,id,ccomp,"('VERB', 'NUM', 'after')","('NUM', 'PRON', 'before')","('VERB', 'PROPN', 'after')",nsubj:pass,aux:pass,"('ADJ', 'DET', 'after')","('NOUN', 'ADJ', 'before')","('ADJ', 'NOUN', 'before')","('ADJ', 'PRON', 'after')","('ADJ', 'AUX', 'after')","('ADV', 'ADP', 'after')","('ADJ', 'ADV', 'before')",compound:prt,"('VERB', 'ADP', 'before')","('VERB', 'CCONJ', 'after')","('NOUN', 'PRON', 'after')",obl:tmod,"('ADJ', 'NOUN', 'after')","('VERB', 'ADV', 'before')",xcomp,parataxis,"('DET', 'NOUN', 'before')","('ADJ', 'ADV', 'after')","('ADJ', 'VERB', 'before')","('VERB', 'ADJ', 'after')","('VERB', 'ADJ', 'before')","('ADV', 'CCONJ', 'after')","('ADV', 'ADV', 'before')",csubj,"('NUM', 'NUM', 'after')","('ADJ', 'SCONJ', 'after')",expl,"('NOUN', 'PART', 'before')","('ADJ', 'CCONJ', 'after')","('ADJ', 'ADJ', 'before')","('ADJ', 'PRON', 'before')","('ADJ', 'AUX', 'before')","('AUX', 'SCONJ', 'after')","('AUX', 'NOUN', 'after')","('VERB', 'AUX', 'before')","('ADV', 'ADV', 'after')","('VERB', 'ADP', 'after')","('VERB', 'DET', 'after')","('VERB', 'CCONJ', 'before')","('PRON', 'VERB', 'before')",punct,"('VERB', 'PUNCT', 'before')","('ADJ', 'VERB', 'after')","('VERB', 'PRON', 'before')","('ADV', 'NOUN', 'before')","('PRON', 'DET', 'before')","('NUM', 'NOUN', 'before')","('PRON', 'PRON', 'after')",det:predet,"('PROPN', 'CCONJ', 'after')","('PRON', 'PROPN', 'before')","('PROPN', 'NOUN', 'before')","('AUX', 'CCONJ', 'after')","('AUX', 'ADV', 'after')","('AUX', 'VERB', 'before')","('PROPN', 'AUX', 'after')","('PROPN', 'PART', 'after')","('VERB', 'VERB', 'after')","('ADP', 'PRON', 'after')","('ADP', 'AUX', 'after')","('ADP', 'PROPN', 'before')","('ADJ', 'PART', 'after')",iobj,obl:npmod,"('ADV', 'PRON', 'after')","('PROPN', 'ADV', 'before')","('PRON', 'NOUN', 'before')","('AUX', 'ADV', 'before')","('PROPN', 'NUM', 'before')","('NUM', 'CCONJ', 'after')",discourse,"('VERB', 'INTJ', 'after')","('NOUN', 'ADV', 'before')","('ADJ', 'ADP', 'after')","('AUX', 'NUM', 'after')","('PROPN', 'SCONJ', 'after')","('PROPN', 'PRON', 'after')","('ADJ', 'ADJ', 'after')",vocative,"('PRON', 'ADJ', 'before')","('ADJ', 'PROPN', 'before')","('VERB', 'DET', 'before')","('PROPN', 'VERB', 'before')",nmod:npmod,"('ADV', 'SCONJ', 'after')","('PROPN', 'PRON', 'before')","('AUX', 'VERB', 'after')","('PROPN', 'NOUN', 'after')","('VERB', 'NUM', 'before')","('ADV', 'ADJ', 'before')","('PROPN', 'ADV', 'after')","('DET', 'VERB', 'before')","('ADJ', 'PROPN', 'after')","('PRON', 'PART', 'after')","('VERB', 'PART', 'before')","('ADV', 'PROPN', 'before')","('PROPN', 'ADJ', 'before')","('X', 'X', 'after')","('PROPN', 'X', 'before')","('ADV', 'AUX', 'before')","('ADV', 'PRON', 'before')","('X', 'X', 'before')","('X', 'PROPN', 'before')","('X', 'VERB', 'before')",goeswith,"('PROPN', 'INTJ', 'after')","('ADP', 'ADV', 'before')",cc:preconj,"('NUM', 'ADV', 'after')","('PRON', 'CCONJ', 'after')","('ADV', 'PART', 'after')","('PRON', 'AUX', 'before')","('DET', 'ADP', 'after')","('DET', 'PRON', 'after')","('DET', 'AUX', 'after')","('NUM', 'DET', 'after')","('NOUN', 'NUM', 'before')","('NOUN', 'DET', 'before')","('ADJ', 'INTJ', 'after')","('NUM', 'VERB', 'after')","('DET', 'PRON', 'before')","('PRON', 'SCONJ', 'after')","('NOUN', 'INTJ', 'after')","('ADJ', 'PART', 'before')","('ADP', 'ADV', 'after')","('AUX', 'PART', 'after')","('SCONJ', 'PRON', 'after')","('SCONJ', 'AUX', 'after')","('AUX', 'AUX', 'after')","('PART', 'PRON', 'after')","('PART', 'AUX', 'after')","('DET', 'SCONJ', 'after')","('INTJ', 'PRON', 'before')","('INTJ', 'AUX', 'before')","('ADV', 'DET', 'after')","('AUX', 'NOUN', 'before')","('CCONJ', 'INTJ', 'before')","('PRON', 'ADV', 'before')","('DET', 'CCONJ', 'after')","('AUX', 'ADJ', 'after')","('DET', 'PART', 'after')","('NUM', 'PRON', 'after')","('NUM', 'ADJ', 'after')","('NOUN', 'ADP', 'before')","('INTJ', 'INTJ', 'before')","('PRON', 'PRON', 'before')","('SCONJ', 'ADP', 'after')","('VERB', 'SCONJ', 'before')","('SCONJ', 'VERB', 'before')","('AUX', 'PUNCT', 'before')","('VERB', 'PUNCT', 'after')","('AUX', 'AUX', 'before')","('AUX', 'PRON', 'before')","('DET', 'ADV', 'after')","('PRON', 'PROPN', 'after')","('AUX', 'PART', 'before')","('PART', 'ADV', 'after')","('DET', 'PROPN', 'before')","('ADP', 'CCONJ', 'after')",nmod:tmod,"('AUX', 'PROPN', 'after')",dislocated,"('PROPN', 'AUX', 'before')","('PROPN', 'ADP', 'before')","('ADJ', 'NUM', 'before')","('PRON', 'DET', 'after')","('AUX', 'INTJ', 'after')","('NUM', 'ADJ', 'before')","('ADV', 'ADJ', 'after')","('SCONJ', 'ADV', 'after')","('SCONJ', 'SCONJ', 'after')","('DET', 'VERB', 'after')","('DET', 'ADV', 'before')","('ADP', 'ADP', 'before')","('ADJ', 'ADP', 'before')","('ADJ', 'NUM', 'after')","('SCONJ', 'PRON', 'before')","('SCONJ', 'AUX', 'before')","('ADV', 'ADP', 'before')","('SCONJ', 'NOUN', 'before')","('PRON', 'INTJ', 'after')","('PRON', 'ADP', 'before')","('ADP', 'VERB', 'before')","('ADV', 'NUM', 'after')","('NUM', 'PART', 'after')","('ADP', 'PART', 'before')","('DET', 'ADP', 'before')","('AUX', 'ADJ', 'before')","('ADJ', 'INTJ', 'before')","('NUM', 'PROPN', 'after')",fixed,csubj:pass,"('ADJ', 'SCONJ', 'before')","('SCONJ', 'CCONJ', 'after')","('SCONJ', 'SCONJ', 'before')","('INTJ', 'PROPN', 'before')","('PROPN', 'DET', 'before')","('ADV', 'VERB', 'after')","('PRON', 'PART', 'before')","('PROPN', 'VERB', 'after')","('INTJ', 'ADV', 'before')","('ADJ', 'PUNCT', 'before')","('NOUN', 'SCONJ', 'before')","('PART', 'SCONJ', 'after')","('DET', 'PART', 'before')","('ADV', 'PART', 'before')","('AUX', 'PROPN', 'before')","('NOUN', 'INTJ', 'before')","('PART', 'CCONJ', 'after')","('SCONJ', 'ADV', 'before')","('VERB', 'INTJ', 'before')","('DET', 'DET', 'before')","('ADJ', 'DET', 'before')","('PROPN', 'NUM', 'after')","('ADV', 'INTJ', 'after')","('INTJ', 'INTJ', 'after')","('INTJ', 'PUNCT', 'before')","('ADP', 'NOUN', 'before')","('NUM', 'ADV', 'before')","('PRON', 'ADJ', 'after')","('ADP', 'ADP', 'after')","('SCONJ', 'ADP', 'before')","('DET', 'ADJ', 'before')","('ADJ', 'CCONJ', 'before')","('NUM', 'SCONJ', 'after')","('PRON', 'NUM', 'before')","('NUM', 'PROPN', 'before')","('INTJ', 'VERB', 'before')","('AUX', 'DET', 'before')","('NUM', 'DET', 'before')","('PRON', 'SCONJ', 'before')","('PRON', 'VERB', 'after')","('PROPN', 'PUNCT', 'before')","('PART', 'PRON', 'before')","('NOUN', 'CCONJ', 'before')","('DET', 'DET', 'after')","('DET', 'ADJ', 'after')","('AUX', 'ADP', 'before')","('PART', 'ADP', 'before')","('PART', 'NOUN', 'before')","('INTJ', 'NOUN', 'before')","('NUM', 'PART', 'before')","('NOUN', 'PUNCT', 'before')","('DET', 'NOUN', 'after')",dep,"('SCONJ', 'PROPN', 'after')","('SCONJ', 'PART', 'after')","('SCONJ', 'PROPN', 'before')","('ADV', 'SCONJ', 'before')","('AUX', 'DET', 'after')","('PART', 'PROPN', 'after')","('ADP', 'ADJ', 'after')","('NOUN', 'X', 'after')","('PRON', 'NUM', 'after')","('AUX', 'NUM', 'before')","('PRON', 'PUNCT', 'before')","('ADV', 'CCONJ', 'before')","('PART', 'NOUN', 'after')",list,"('INTJ', 'PART', 'before')","('AUX', 'SCONJ', 'before')","('ADV', 'INTJ', 'before')","('ADP', 'NUM', 'before')","('PART', 'VERB', 'before')","('DET', 'AUX', 'before')","('ADV', 'NUM', 'before')","('PART', 'ADV', 'before')","('ADP', 'PRON', 'before')","('ADP', 'PART', 'after')","('X', 'NOUN', 'after')","('X', 'AUX', 'after')","('X', 'DET', 'after')","('ADP', 'NOUN', 'after')","('PART', 'PART', 'after')","('NOUN', 'X', 'before')",orphan,"('X', 'ADP', 'after')","('VERB', 'X', 'before')","('ADP', 'SCONJ', 'before')","('NUM', 'SYM', 'after')","('X', 'NOUN', 'before')","('DET', 'INTJ', 'after')","('SCONJ', 'PART', 'before')","('AUX', 'INTJ', 'before')","('SYM', 'ADP', 'after')","('ADJ', 'SYM', 'before')","('SYM', 'NUM', 'before')","('NOUN', 'SYM', 'before')"
0,19.2,15.328405005087776,-0.5474766331892094,-0.561200039743564,-0.5384216842676726,0.4576258317955408,-0.21067573697555153,0.2321420454276443,-0.06419712283213234,1.3753306923319883,1.6781719608347183,1.6561566612483265,-0.0894029188537535,-0.4487987245857904,0.375,0.13043478260869565,0.75,1.1428571428571428,2.0,3.2857142857142856,5.75,1.75,0.37272727272727274,0.13333333333333333,1.0,1.0,14.0,7.0,7.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,9.0,10.0,2.0,1.0,2.0,13.0,8.0,5.0,2.0,2.0,3.0,5.0,3.0,2.0,2.0,11.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,FET.xml_para_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.833333333333333,3.933474573735316,2.2935793610641633,2.1319857596549987,2.084518744404608,-1.460366001403119,0.5164672481574604,0.5719695995017561,1.7553331211541363,0.14925489936262076,-0.30273681789643847,-0.6760557080548532,1.7829438452081408,-2.197042897512532,0.5,0.5,0.5,0.3333333333333333,1.0,0.3333333333333333,1.0,3.0,0.275,1.0,1.0,1.0,4.0,5.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,FET.xml_para_32,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,8.2,5.192301994298868,0.9746281240290099,0.6903863938142261,0.8342798166697939,0.8447086195723662,-1.4831759609583133,-1.2836820736888799,-0.8274158884737496,-1.1779309160085891,-0.7777277502060022,-0.621006383354309,-0.8261651546667679,0.05370359352789212,0.16666666666666666,0.09090909090909091,0.5,3.0,3.0,5.5,5.5,1.0,0.38461538461538464,0.3333333333333333,0.0,0.0,7.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1,FET.xml_para_69,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,10.4,7.735631842325486,0.5736083332391164,0.4305662696610122,0.5364733748127599,0.75619671970672,0.42557437501583545,0.7151174312583025,0.5281901816170705,-0.5887564310501061,0.6917534888512765,0.7848864587078855,0.4411329916971606,-1.0975945484991365,0.5,0.13333333333333333,0.2857142857142857,0.5714285714285714,0.5714285714285714,2.142857142857143,2.142857142857143,1.0,0.45901639344262296,1.0,1.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,5.0,3.0,0.0,2.0,2.0,2.0,5.0,1.0,3.0,0.0,5.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1,FET.xml_para_70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,7.5,5.823801736552049,1.3338404394745165,1.4515185460856241,1.4150482532265585,-0.9340248806833377,-0.11978286383392049,-0.4440376637853932,-0.7337396346163941,-0.7818741684057738,-2.039917066842927,-1.9992755358138405,-0.7412164303650498,1.8485097541414726,0.8571428571428571,0.8571428571428571,3.0,1.75,3.5,1.75,3.5,2.0,0.4528301886792453,0.25,0.0,0.0,1.0,5.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,FET.xml_para_82,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
